Name,Number of Sockets,Cores,Mark,Thread Mark,TDP (W),Category,Prices,Release Date,Release Price,Power Perf.,Value,Thread Value
Intel Xeon Gold 5122 @ 3.60GHz,1,4,8878.0,2168.0,105.0,Server,"[(Timestamp('2017-11-16 00:00:00'), 1227.0), (Timestamp('2019-03-01 00:00:00'), 1269.99), (Timestamp('2021-05-13 00:00:00'), 2047.0), (Timestamp('2021-10-27 00:00:00'), 2019.0), (Timestamp('2021-11-09 00:00:00'), 1623.7), (Timestamp('2021-11-10 00:00:00'), 1558.7), (Timestamp('2021-11-11 00:00:00'), 1623.7), (Timestamp('2021-11-18 00:00:00'), 2019.0), (Timestamp('2022-01-04 00:00:00'), 1623.7), (Timestamp('2022-01-11 00:00:00'), 2019.0), (Timestamp('2022-01-12 00:00:00'), 1623.7), (Timestamp('2022-01-19 00:00:00'), 2019.0), (Timestamp('2022-01-20 00:00:00'), 1623.7), (Timestamp('2022-01-23 00:00:00'), 2019.0), (Timestamp('2022-01-26 00:00:00'), 1363.7), (Timestamp('2022-01-27 00:00:00'), 2019.0), (Timestamp('2022-01-28 00:00:00'), 1363.7), (Timestamp('2022-01-30 00:00:00'), 2019.0), (Timestamp('2022-01-31 00:00:00'), 1363.7), (Timestamp('2022-02-01 00:00:00'), 2019.0), (Timestamp('2022-03-31 00:00:00'), 2047.0), (Timestamp('2022-04-21 00:00:00'), 1975.0), (Timestamp('2022-05-12 00:00:00'), 1928.0), (Timestamp('2022-05-14 00:00:00'), 1298.7), (Timestamp('2022-05-15 00:00:00'), 1960.0), (Timestamp('2022-05-16 00:00:00'), 1928.0), (Timestamp('2022-05-17 00:00:00'), 1298.7), (Timestamp('2022-05-18 00:00:00'), 1928.0), (Timestamp('2022-06-01 00:00:00'), 1975.0), (Timestamp('2022-06-02 00:00:00'), 1939.0), (Timestamp('2022-06-05 00:00:00'), 1907.0), (Timestamp('2022-06-19 00:00:00'), 1072.5), (Timestamp('2022-06-25 00:00:00'), 1907.0), (Timestamp('2022-07-06 00:00:00'), 1975.0), (Timestamp('2022-07-07 00:00:00'), 1907.0), (Timestamp('2022-07-20 00:00:00'), 1072.5), (Timestamp('2022-07-21 00:00:00'), 1907.0), (Timestamp('2022-07-24 00:00:00'), 1072.5), (Timestamp('2022-07-25 00:00:00'), 1907.0), (Timestamp('2022-08-10 00:00:00'), 1939.0), (Timestamp('2022-08-11 00:00:00'), 1907.0), (Timestamp('2022-08-20 00:00:00'), 1939.0), (Timestamp('2022-08-21 00:00:00'), 1907.0), (Timestamp('2022-08-22 00:00:00'), 1939.0), (Timestamp('2022-08-23 00:00:00'), 1975.0), (Timestamp('2022-08-27 00:00:00'), 1907.0), (Timestamp('2022-09-24 00:00:00'), 1793.35), (Timestamp('2022-10-15 00:00:00'), 1753.0), (Timestamp('2022-10-20 00:00:00'), 1782.0), (Timestamp('2022-10-22 00:00:00'), 1753.0), (Timestamp('2022-10-23 00:00:00'), 1782.0), (Timestamp('2022-10-25 00:00:00'), 1753.0), (Timestamp('2022-10-26 00:00:00'), 1782.0), (Timestamp('2022-10-28 00:00:00'), 1725.0), (Timestamp('2022-11-19 00:00:00'), 1578.0), (Timestamp('2022-11-23 00:00:00'), 1605.0), (Timestamp('2022-11-24 00:00:00'), 1578.0), (Timestamp('2022-11-30 00:00:00'), 1605.0), (Timestamp('2022-12-01 00:00:00'), 1578.0), (Timestamp('2022-12-04 00:00:00'), 1605.0), (Timestamp('2022-12-06 00:00:00'), 1306.68), (Timestamp('2022-12-08 00:00:00'), 1578.0), (Timestamp('2022-12-09 00:00:00'), 1306.68), (Timestamp('2022-12-13 00:00:00'), 1564.0), (Timestamp('2022-12-14 00:00:00'), 1591.0), (Timestamp('2022-12-15 00:00:00'), 1564.0), (Timestamp('2022-12-16 00:00:00'), 1295.0), (Timestamp('2022-12-18 00:00:00'), 1277.5), (Timestamp('2022-12-19 00:00:00'), 1555.0), (Timestamp('2022-12-21 00:00:00'), 1515.0), (Timestamp('2022-12-22 00:00:00'), 1254.17), (Timestamp('2022-12-23 00:00:00'), 1236.67), (Timestamp('2022-12-24 00:00:00'), 1494.0), (Timestamp('2022-12-25 00:00:00'), 1520.0), (Timestamp('2022-12-28 00:00:00'), 1494.0), (Timestamp('2022-12-29 00:00:00'), 1473.0), (Timestamp('2022-12-31 00:00:00'), 1498.0), (Timestamp('2023-01-02 00:00:00'), 1473.0), (Timestamp('2023-01-03 00:00:00'), 1498.0), (Timestamp('2023-01-05 00:00:00'), 1452.0), (Timestamp('2023-01-06 00:00:00'), 1456.0), (Timestamp('2023-01-07 00:00:00'), 1410.0), (Timestamp('2023-01-08 00:00:00'), 1408.0), (Timestamp('2023-01-10 00:00:00'), 1433.0), (Timestamp('2023-01-11 00:00:00'), 1321.0), (Timestamp('2023-01-12 00:00:00'), 1279.0), (Timestamp('2023-01-13 00:00:00'), 1281.0), (Timestamp('2023-01-14 00:00:00'), 1040.67), (Timestamp('2023-01-15 00:00:00'), 1214.0), (Timestamp('2023-01-16 00:00:00'), 1193.0), (Timestamp('2023-01-17 00:00:00'), 1214.0), (Timestamp('2023-01-18 00:00:00'), 1172.0), (Timestamp('2023-01-19 00:00:00'), 1109.0), (Timestamp('2023-01-20 00:00:00'), 1108.0), (Timestamp('2023-01-21 00:00:00'), 1031.0), (Timestamp('2023-01-22 00:00:00'), 1044.0), (Timestamp('2023-01-24 00:00:00'), 1023.0), (Timestamp('2023-01-25 00:00:00'), 960.0), (Timestamp('2023-01-26 00:00:00'), 939.0), (Timestamp('2023-01-29 00:00:00'), 841.0), (Timestamp('2023-02-01 00:00:00'), 799.0), (Timestamp('2023-02-03 00:00:00'), 218.75), (Timestamp('2023-02-26 00:00:00'), 605.5), (Timestamp('2023-03-01 00:00:00'), 736.0), (Timestamp('2023-03-02 00:00:00'), 751.0), (Timestamp('2023-03-03 00:00:00'), 605.5), (Timestamp('2023-03-06 00:00:00'), 736.0), (Timestamp('2023-03-11 00:00:00'), 605.5), (Timestamp('2023-03-15 00:00:00'), 570.45), (Timestamp('2023-03-17 00:00:00'), 605.5), (Timestamp('2023-03-23 00:00:00'), 570.45), (Timestamp('2023-03-24 00:00:00'), 588.0), (Timestamp('2023-03-26 00:00:00'), 570.45), (Timestamp('2023-03-27 00:00:00'), 683.0), (Timestamp('2023-03-28 00:00:00'), 676.0), (Timestamp('2023-03-29 00:00:00'), 397.0), (Timestamp('2023-03-30 00:00:00'), 314.49), (Timestamp('2023-04-01 00:00:00'), 397.0), (Timestamp('2023-04-05 00:00:00'), 570.45), (Timestamp('2023-04-06 00:00:00'), 380.0), (Timestamp('2023-04-07 00:00:00'), 390.0), (Timestamp('2023-04-12 00:00:00'), 531.0), (Timestamp('2023-04-13 00:00:00'), 373.0), (Timestamp('2023-04-14 00:00:00'), 490.45), (Timestamp('2023-04-15 00:00:00'), 531.0), (Timestamp('2023-04-22 00:00:00'), 289.0)]",2017-11-16,1227.0,84.55238095238096,7.235533822330888,1.7669111654441727
Intel Xeon Gold 6140 @ 2.30GHz,1,18,23937.0,2013.0,140.0,Server,"[(Timestamp('2017-11-28 00:00:00'), 2451.0), (Timestamp('2018-04-12 00:00:00'), 2634.77), (Timestamp('2019-03-01 00:00:00'), 2439.99), (Timestamp('2020-02-05 00:00:00'), 2863.75), (Timestamp('2021-05-13 00:00:00'), 2588.88), (Timestamp('2021-07-30 00:00:00'), 1299.99), (Timestamp('2021-08-03 00:00:00'), 2588.88), (Timestamp('2021-10-20 00:00:00'), 1299.88), (Timestamp('2021-11-01 00:00:00'), 1493.7), (Timestamp('2021-11-02 00:00:00'), 1299.88), (Timestamp('2021-11-16 00:00:00'), 1493.7), (Timestamp('2021-12-12 00:00:00'), 1813.5), (Timestamp('2021-12-17 00:00:00'), 1298.0), (Timestamp('2021-12-25 00:00:00'), 1493.7), (Timestamp('2021-12-26 00:00:00'), 1298.0), (Timestamp('2022-01-05 00:00:00'), 1493.7), (Timestamp('2022-01-20 00:00:00'), 1427.79), (Timestamp('2022-01-23 00:00:00'), 1298.0), (Timestamp('2022-03-12 00:00:00'), 1297.99), (Timestamp('2022-04-07 00:00:00'), 1298.0), (Timestamp('2022-04-10 00:00:00'), 1297.99), (Timestamp('2022-04-17 00:00:00'), 1298.0), (Timestamp('2022-04-23 00:00:00'), 1194.44), (Timestamp('2022-06-25 00:00:00'), 1297.99), (Timestamp('2022-07-07 00:00:00'), 1298.0), (Timestamp('2022-07-27 00:00:00'), 1297.97), (Timestamp('2022-09-19 00:00:00'), 2534.99), (Timestamp('2022-10-16 00:00:00'), 2589.99), (Timestamp('2023-02-03 00:00:00'), 341.0), (Timestamp('2023-02-24 00:00:00'), 316.2), (Timestamp('2023-04-17 00:00:00'), 289.0)]",2017-11-28,2451.0,170.97857142857143,9.766217870257037,0.8212974296205631
Intel Core i7-12700KF,1,12,34595.0,4046.0,190.0,Desktop,"[(Timestamp('2021-10-01 00:00:00'), 384.0), (Timestamp('2021-11-06 00:00:00'), 429.99), (Timestamp('2021-11-24 00:00:00'), 419.98), (Timestamp('2021-11-27 00:00:00'), 418.78), (Timestamp('2021-12-01 00:00:00'), 409.98), (Timestamp('2021-12-03 00:00:00'), 409.99), (Timestamp('2021-12-05 00:00:00'), 409.98), (Timestamp('2021-12-09 00:00:00'), 409.88), (Timestamp('2021-12-15 00:00:00'), 409.99), (Timestamp('2021-12-16 00:00:00'), 394.88), (Timestamp('2021-12-25 00:00:00'), 409.99), (Timestamp('2021-12-26 00:00:00'), 394.88), (Timestamp('2021-12-31 00:00:00'), 389.98), (Timestamp('2022-01-02 00:00:00'), 394.99), (Timestamp('2022-01-03 00:00:00'), 389.98), (Timestamp('2022-01-05 00:00:00'), 394.99), (Timestamp('2022-01-06 00:00:00'), 389.98), (Timestamp('2022-01-08 00:00:00'), 394.99), (Timestamp('2022-01-11 00:00:00'), 389.98), (Timestamp('2022-01-12 00:00:00'), 394.99), (Timestamp('2022-01-20 00:00:00'), 389.99), (Timestamp('2022-01-21 00:00:00'), 394.99), (Timestamp('2022-01-23 00:00:00'), 389.98), (Timestamp('2022-01-29 00:00:00'), 389.99), (Timestamp('2022-02-04 00:00:00'), 389.97), (Timestamp('2022-02-05 00:00:00'), 389.96), (Timestamp('2022-02-06 00:00:00'), 389.94), (Timestamp('2022-02-07 00:00:00'), 389.99), (Timestamp('2022-02-10 00:00:00'), 389.94), (Timestamp('2022-02-13 00:00:00'), 389.99), (Timestamp('2022-02-14 00:00:00'), 389.93), (Timestamp('2022-02-16 00:00:00'), 389.99), (Timestamp('2022-02-25 00:00:00'), 389.92), (Timestamp('2022-02-27 00:00:00'), 473.0), (Timestamp('2022-02-28 00:00:00'), 389.99), (Timestamp('2022-03-01 00:00:00'), 473.0), (Timestamp('2022-03-06 00:00:00'), 389.92), (Timestamp('2022-03-12 00:00:00'), 473.0), (Timestamp('2022-03-13 00:00:00'), 377.98), (Timestamp('2022-03-14 00:00:00'), 422.11), (Timestamp('2022-03-15 00:00:00'), 473.0), (Timestamp('2022-03-16 00:00:00'), 377.98), (Timestamp('2022-03-22 00:00:00'), 377.98), (Timestamp('2022-03-30 00:00:00'), 566.0), (Timestamp('2022-04-01 00:00:00'), 566.99), (Timestamp('2022-04-03 00:00:00'), 566.0), (Timestamp('2022-04-05 00:00:00'), 415.99), (Timestamp('2022-04-06 00:00:00'), 566.0), (Timestamp('2022-04-07 00:00:00'), 415.99), (Timestamp('2022-04-09 00:00:00'), 548.6), (Timestamp('2022-04-10 00:00:00'), 416.99), (Timestamp('2022-04-11 00:00:00'), 415.99), (Timestamp('2022-04-12 00:00:00'), 377.98), (Timestamp('2022-04-19 00:00:00'), 399.98), (Timestamp('2022-04-20 00:00:00'), 414.89), (Timestamp('2022-04-22 00:00:00'), 377.98), (Timestamp('2022-04-24 00:00:00'), 364.99), (Timestamp('2022-05-06 00:00:00'), 369.99), (Timestamp('2022-05-08 00:00:00'), 364.99), (Timestamp('2022-05-11 00:00:00'), 425.64), (Timestamp('2022-05-12 00:00:00'), 364.99), (Timestamp('2022-05-14 00:00:00'), 363.99), (Timestamp('2022-05-17 00:00:00'), 363.99), (Timestamp('2022-05-31 00:00:00'), 437.85), (Timestamp('2022-06-01 00:00:00'), 363.99), (Timestamp('2022-06-16 00:00:00'), 377.98), (Timestamp('2022-08-03 00:00:00'), 377.99), (Timestamp('2022-08-07 00:00:00'), 556.78), (Timestamp('2022-08-08 00:00:00'), 377.99), (Timestamp('2022-08-12 00:00:00'), 436.45), (Timestamp('2022-08-13 00:00:00'), 377.99), (Timestamp('2022-08-14 00:00:00'), 436.45), (Timestamp('2022-08-15 00:00:00'), 377.99), (Timestamp('2022-08-21 00:00:00'), 377.98), (Timestamp('2022-09-10 00:00:00'), 453.73), (Timestamp('2022-09-12 00:00:00'), 377.98), (Timestamp('2022-09-18 00:00:00'), 1059.99), (Timestamp('2022-09-19 00:00:00'), 377.98), (Timestamp('2022-09-27 00:00:00'), 1059.99), (Timestamp('2022-09-28 00:00:00'), 377.99), (Timestamp('2022-09-29 00:00:00'), 377.98), (Timestamp('2022-10-01 00:00:00'), 374.99), (Timestamp('2022-10-02 00:00:00'), 453.73), (Timestamp('2022-10-03 00:00:00'), 415.0), (Timestamp('2022-10-04 00:00:00'), 1059.99), (Timestamp('2022-10-05 00:00:00'), 377.98), (Timestamp('2022-10-06 00:00:00'), 409.99), (Timestamp('2022-10-08 00:00:00'), 379.99), (Timestamp('2022-10-11 00:00:00'), 1059.99), (Timestamp('2022-10-12 00:00:00'), 377.98), (Timestamp('2022-10-14 00:00:00'), 409.99), (Timestamp('2022-10-15 00:00:00'), 385.99), (Timestamp('2022-10-16 00:00:00'), 409.99), (Timestamp('2022-10-17 00:00:00'), 385.99), (Timestamp('2022-10-18 00:00:00'), 382.99), (Timestamp('2022-10-19 00:00:00'), 409.99), (Timestamp('2022-10-20 00:00:00'), 380.99), (Timestamp('2022-10-21 00:00:00'), 379.99), (Timestamp('2022-10-22 00:00:00'), 370.99), (Timestamp('2022-10-23 00:00:00'), 367.99), (Timestamp('2022-10-26 00:00:00'), 366.99), (Timestamp('2022-10-30 00:00:00'), 363.99), (Timestamp('2022-11-01 00:00:00'), 409.99), (Timestamp('2022-11-02 00:00:00'), 363.99), (Timestamp('2022-11-06 00:00:00'), 362.99), (Timestamp('2022-11-11 00:00:00'), 358.99), (Timestamp('2022-11-16 00:00:00'), 363.99), (Timestamp('2022-11-22 00:00:00'), 353.8), (Timestamp('2022-11-24 00:00:00'), 999.95), (Timestamp('2022-11-25 00:00:00'), 353.8), (Timestamp('2022-11-26 00:00:00'), 339.99), (Timestamp('2022-11-28 00:00:00'), 349.99), (Timestamp('2022-12-02 00:00:00'), 409.99), (Timestamp('2022-12-03 00:00:00'), 999.99), (Timestamp('2022-12-04 00:00:00'), 345.99), (Timestamp('2022-12-06 00:00:00'), 359.99), (Timestamp('2022-12-07 00:00:00'), 299.99), (Timestamp('2022-12-08 00:00:00'), 359.99), (Timestamp('2022-12-09 00:00:00'), 296.99), (Timestamp('2022-12-16 00:00:00'), 359.99), (Timestamp('2022-12-19 00:00:00'), 276.99), (Timestamp('2022-12-20 00:00:00'), 359.99), (Timestamp('2022-12-23 00:00:00'), 276.99), (Timestamp('2022-12-29 00:00:00'), 359.99), (Timestamp('2022-12-30 00:00:00'), 339.99), (Timestamp('2023-01-01 00:00:00'), 276.99), (Timestamp('2023-01-03 00:00:00'), 329.0), (Timestamp('2023-01-04 00:00:00'), 295.87), (Timestamp('2023-01-05 00:00:00'), 339.99), (Timestamp('2023-01-06 00:00:00'), 335.99), (Timestamp('2023-01-11 00:00:00'), 339.99), (Timestamp('2023-01-12 00:00:00'), 335.99), (Timestamp('2023-01-20 00:00:00'), 294.99), (Timestamp('2023-01-21 00:00:00'), 359.99), (Timestamp('2023-01-24 00:00:00'), 276.99), (Timestamp('2023-01-27 00:00:00'), 339.99), (Timestamp('2023-01-28 00:00:00'), 294.99), (Timestamp('2023-02-16 00:00:00'), 753.49), (Timestamp('2023-02-18 00:00:00'), 294.99), (Timestamp('2023-03-08 00:00:00'), 418.6), (Timestamp('2023-03-09 00:00:00'), 429.99), (Timestamp('2023-03-10 00:00:00'), 418.6), (Timestamp('2023-03-21 00:00:00'), 784.99), (Timestamp('2023-03-22 00:00:00'), 418.6), (Timestamp('2023-03-26 00:00:00'), 784.99), (Timestamp('2023-03-27 00:00:00'), 268.18), (Timestamp('2023-03-28 00:00:00'), 418.6), (Timestamp('2023-03-31 00:00:00'), 329.0), (Timestamp('2023-04-02 00:00:00'), 260.9), (Timestamp('2023-04-03 00:00:00'), 289.99), (Timestamp('2023-04-04 00:00:00'), 409.99), (Timestamp('2023-04-12 00:00:00'), 429.99), (Timestamp('2023-04-13 00:00:00'), 418.6), (Timestamp('2023-04-17 00:00:00'), 288.99), (Timestamp('2023-04-18 00:00:00'), 418.6), (Timestamp('2023-04-23 00:00:00'), 288.99)]",2021-10-01,384.0,182.07894736842104,90.09114583333333,10.536458333333334
Intel Celeron 3205U @ 1.50GHz,1,2,938.0,913.0,15.0,Laptop,"[(Timestamp('2018-02-07 00:00:00'), 287.04)]",,,62.53333333333333,3.2678372352285394,3.180741360089186
Intel Core i3-10110Y @ 1.00GHz,1,2,3269.0,2090.0,7.0,Laptop,"[(Timestamp('2019-07-01 00:00:00'), 287.0)]",2019-07-01,287.0,467.0,11.390243902439025,7.2822299651567945
Intel Xeon W-2102 @ 2.90GHz,1,4,5124.0,1733.0,120.0,Server,"[(Timestamp('2017-07-01 00:00:00'), 202.0), (Timestamp('2020-01-25 00:00:00'), 286.99)]",2017-07-01,202.0,42.7,25.366336633663366,8.57920792079208
AMD Opteron 2354,1,4,1509.0,857.0,115.0,Server,"[(Timestamp('2020-10-03 00:00:00'), 285.19)]",,,13.121739130434783,5.291209369192468,3.0050142010589433
Intel Xeon Silver 4208 @ 2.10GHz,1,8,11161.0,1821.0,85.0,Server,"[(Timestamp('2019-04-01 00:00:00'), 428.0), (Timestamp('2020-09-17 00:00:00'), 464.99), (Timestamp('2020-09-27 00:00:00'), 455.99), (Timestamp('2020-10-14 00:00:00'), 449.99), (Timestamp('2020-10-18 00:00:00'), 455.99), (Timestamp('2020-10-28 00:00:00'), 465.99), (Timestamp('2020-11-01 00:00:00'), 464.99), (Timestamp('2020-11-05 00:00:00'), 459.99), (Timestamp('2020-11-08 00:00:00'), 465.99), (Timestamp('2020-11-12 00:00:00'), 454.99), (Timestamp('2020-11-22 00:00:00'), 455.99), (Timestamp('2021-06-16 00:00:00'), 901.92), (Timestamp('2021-07-28 00:00:00'), 893.13), (Timestamp('2021-08-04 00:00:00'), 901.92), (Timestamp('2022-07-23 00:00:00'), 909.99), (Timestamp('2022-07-24 00:00:00'), 894.99), (Timestamp('2022-07-29 00:00:00'), 884.99), (Timestamp('2022-08-02 00:00:00'), 959.99), (Timestamp('2022-08-03 00:00:00'), 884.99), (Timestamp('2022-08-24 00:00:00'), 909.99), (Timestamp('2022-08-26 00:00:00'), 884.99), (Timestamp('2022-08-29 00:00:00'), 909.99), (Timestamp('2022-09-26 00:00:00'), 773.99), (Timestamp('2022-10-03 00:00:00'), 899.99), (Timestamp('2022-10-10 00:00:00'), 814.99), (Timestamp('2022-10-13 00:00:00'), 884.99), (Timestamp('2022-11-18 00:00:00'), 899.99), (Timestamp('2022-11-20 00:00:00'), 771.99), (Timestamp('2022-11-21 00:00:00'), 767.99), (Timestamp('2022-11-23 00:00:00'), 899.99), (Timestamp('2022-11-25 00:00:00'), 767.99), (Timestamp('2022-11-26 00:00:00'), 772.99), (Timestamp('2022-11-27 00:00:00'), 768.99), (Timestamp('2022-11-30 00:00:00'), 899.99), (Timestamp('2022-12-02 00:00:00'), 766.99), (Timestamp('2022-12-03 00:00:00'), 899.99), (Timestamp('2022-12-09 00:00:00'), 765.99), (Timestamp('2022-12-17 00:00:00'), 764.99), (Timestamp('2022-12-20 00:00:00'), 760.99), (Timestamp('2022-12-23 00:00:00'), 767.99), (Timestamp('2022-12-29 00:00:00'), 773.99), (Timestamp('2023-01-04 00:00:00'), 769.99), (Timestamp('2023-01-11 00:00:00'), 781.99), (Timestamp('2023-01-13 00:00:00'), 778.99), (Timestamp('2023-01-24 00:00:00'), 901.01), (Timestamp('2023-01-27 00:00:00'), 1188.99), (Timestamp('2023-01-29 00:00:00'), 1194.99), (Timestamp('2023-02-03 00:00:00'), 1193.99), (Timestamp('2023-02-07 00:00:00'), 1188.99), (Timestamp('2023-02-08 00:00:00'), 1185.99), (Timestamp('2023-02-12 00:00:00'), 1190.99), (Timestamp('2023-02-15 00:00:00'), 1193.99), (Timestamp('2023-02-16 00:00:00'), 1192.99), (Timestamp('2023-02-19 00:00:00'), 1197.99), (Timestamp('2023-02-20 00:00:00'), 1194.99), (Timestamp('2023-02-24 00:00:00'), 1188.99), (Timestamp('2023-02-25 00:00:00'), 1186.99), (Timestamp('2023-03-01 00:00:00'), 1184.99), (Timestamp('2023-03-02 00:00:00'), 1182.99), (Timestamp('2023-03-03 00:00:00'), 1183.99), (Timestamp('2023-03-08 00:00:00'), 513.99), (Timestamp('2023-04-05 00:00:00'), 775.99), (Timestamp('2023-04-06 00:00:00'), 513.99), (Timestamp('2023-04-11 00:00:00'), 513.99), (Timestamp('2023-04-18 00:00:00'), 791.69), (Timestamp('2023-04-21 00:00:00'), 513.99), (Timestamp('2023-04-23 00:00:00'), 285.1)]",2019-04-01,428.0,131.30588235294118,26.077102803738317,4.2546728971962615
Intel Core i3-1115G4E @ 3.00GHz,1,2,5826.0,2609.0,15.0,Mobile/Embedded,"[(Timestamp('2020-07-01 00:00:00'), 285.0)]",2020-07-01,285.0,388.4,20.442105263157895,9.154385964912281
Intel Xeon D-1715TER @ 2.40GHz,1,4,9104.0,2269.0,50.0,Server,"[(Timestamp('2022-01-01 00:00:00'), 285.0)]",2022-01-01,285.0,182.08,31.943859649122807,7.96140350877193
Intel Core i5-12600HX,1,12,24295.0,3742.0,55.0,Laptop,"[(Timestamp('2022-04-01 00:00:00'), 284.0)]",2022-04-01,284.0,441.72727272727275,85.54577464788733,13.17605633802817
Intel Celeron N3060 @ 1.60GHz,1,2,654.0,623.0,6.0,Laptop,"[(Timestamp('2021-05-25 00:00:00'), 282.0)]",,,109.0,2.3191489361702127,2.2092198581560285
Intel Core i3-1005G1 @ 1.20GHz,1,2,5018.0,2218.0,15.0,Laptop,"[(Timestamp('2019-07-01 00:00:00'), 281.0)]",2019-07-01,281.0,334.53333333333336,17.8576512455516,7.893238434163701
Intel Core i3-1110G4 @ 1.80GHz,1,2,4132.0,2226.0,84.13982084690555,Mobile/Embedded,"[(Timestamp('2020-07-01 00:00:00'), 281.0)]",2020-07-01,281.0,49.10873303995113,14.704626334519572,7.92170818505338
Intel Core i3-1115G4 @ 3.00GHz,1,2,6178.0,2666.0,84.13982084690555,Laptop,"[(Timestamp('2020-07-01 00:00:00'), 281.0)]",2020-07-01,281.0,73.42539998083691,21.98576512455516,9.487544483985765
Intel Core i3-1220P,1,10,14319.0,3380.0,28.0,Laptop,"[(Timestamp('2022-01-01 00:00:00'), 281.0)]",2022-01-01,281.0,511.39285714285717,50.95729537366548,12.02846975088968
Intel Core i3-7020U @ 2.30GHz,1,2,2566.0,1325.0,15.0,Laptop,"[(Timestamp('2018-04-01 00:00:00'), 281.0)]",2018-04-01,281.0,171.06666666666666,9.13167259786477,4.715302491103203
Intel Core i3-8130U @ 2.20GHz,1,2,3612.0,1921.0,15.0,Laptop,"[(Timestamp('2018-01-01 00:00:00'), 281.0)]",2018-01-01,281.0,240.8,12.854092526690392,6.8362989323843415
Intel Core i3-8145U @ 2.10GHz,1,2,3855.0,2133.0,15.0,Laptop,"[(Timestamp('2018-07-01 00:00:00'), 281.0)]",2018-07-01,281.0,257.0,13.718861209964412,7.590747330960854
Intel Core i3-8145UE @ 2.20GHz,1,2,4074.0,2338.0,15.0,Laptop,"[(Timestamp('2019-04-01 00:00:00'), 281.0)]",2019-04-01,281.0,271.6,14.498220640569395,8.320284697508896
Intel Core i5-L16G7 @ 1.40GHz,1,5,3447.0,1670.0,7.0,Laptop,"[(Timestamp('2020-04-01 00:00:00'), 281.0)]",2020-04-01,281.0,492.42857142857144,12.266903914590747,5.943060498220641
Intel Core m3-8100Y @ 1.10GHz,1,2,2916.0,1754.0,5.0,Laptop,"[(Timestamp('2018-07-01 00:00:00'), 281.0)]",2018-07-01,281.0,583.2,10.377224199288257,6.241992882562277
Intel Xeon E-2324G @ 3.10GHz,1,4,10603.0,3223.0,65.0,Server,"[(Timestamp('2021-07-01 00:00:00'), 244.0), (Timestamp('2022-12-13 00:00:00'), 280.99), (Timestamp('2023-02-20 00:00:00'), 332.62), (Timestamp('2023-02-22 00:00:00'), 280.99), (Timestamp('2023-03-08 00:00:00'), 279.99)]",2021-07-01,244.0,163.12307692307692,43.454918032786885,13.209016393442623
Intel Xeon E5-2651 v2 @ 1.80GHz,1,12,9408.0,1136.0,84.13982084690555,Server,"[(Timestamp('2021-05-26 00:00:00'), 278.1), (Timestamp('2021-05-27 00:00:00'), 553.5), (Timestamp('2021-05-28 00:00:00'), 278.1), (Timestamp('2021-06-02 00:00:00'), 553.5), (Timestamp('2021-06-03 00:00:00'), 278.1), (Timestamp('2021-06-05 00:00:00'), 553.5), (Timestamp('2021-06-07 00:00:00'), 278.1), (Timestamp('2021-06-23 00:00:00'), 278.1), (Timestamp('2021-07-06 00:00:00'), 553.5), (Timestamp('2021-07-07 00:00:00'), 278.1)]",2021-05-26,278.1,111.8138820038384,33.82955771305286,4.084861560589715
Intel Xeon E3-1240L v5 @ 2.10GHz,1,4,6173.0,1906.0,25.0,Server,"[(Timestamp('2017-09-18 00:00:00'), 278.0)]",2017-09-18,278.0,246.92,22.205035971223023,6.856115107913669
Intel Celeron N3350 @ 1.10GHz,1,2,1112.0,802.0,6.0,Laptop,"[(Timestamp('2021-05-01 00:00:00'), 275.49)]",,,185.33333333333334,4.036444154052779,2.911176449235907
AMD Opteron 280,1,2,765.0,430.0,95.0,Server,"[(Timestamp('2023-04-23 00:00:00'), 271.62)]",,,8.052631578947368,2.8164347249834325,1.5830940284220603
AMD Opteron 270,1,2,736.0,587.0,95.0,Server,"[(Timestamp('2022-11-11 00:00:00'), 270.75)]",,,7.747368421052632,2.7183748845798705,2.1680517082179134
[Dual CPU] AMD Opteron 290,2,2,1430.0,1046.0,95.0,Server,"[(Timestamp('2010-08-04 00:00:00'), 135.0)]",,,15.052631578947368,10.592592592592593,7.7481481481481485
Intel Core 860 @ 2.80GHz,1,4,2754.0,1142.0,84.13982084690555,Unknown,"[(Timestamp('2021-06-01 00:00:00'), 141.45), (Timestamp('2022-08-15 00:00:00'), 270.0)]",2021-06-01,141.45,32.73123204066443,19.469777306468718,8.073524213503005
Intel Core i5-3470T @ 2.90GHz,1,2,2955.0,1785.0,35.0,Desktop,"[(Timestamp('2020-09-09 00:00:00'), 269.95)]",,,84.42857142857143,10.94647156880904,6.612335617706983
Intel Xeon E3-1265L @ 2.40GHz,1,4,3411.0,1300.0,45.0,Server,"[(Timestamp('2022-05-10 00:00:00'), 268.98)]",,,75.8,12.681240240910103,4.833073090936129
